hex_id,adjacent_hex_id,adjacent_position
2f781fca2294603a,887f66b97dd2d9d7,2
42f1a5c9ac09b75c,7868818e60fe4e97,2
94d577aa0af941a1,1acbc859cbd74635,2
b58dc5ab7f076943,25c8bd0d5f8f6b03,2
e3fcbf1f7f05f8de,4ef4bc7706306698,2
541b18c47b260125,be44b5004379d277,2
8dfb03fa4b042de6,ef4293fc704932d1,2
e4227736a0fe5bc3,a9dbd83702138e6e,2
6a58b2ad794e2df6,488b2b53bf2c16ea,2
072fba2c070c87e9,ddca7539e58faa17,2
b7a7a8507a2b2640,256ee65e1f6629e4,2
932388a7af55c168,e4ec398615378e65,2
4245624efccc3778,49b0248a7880de4c,2
94400d95a944b771,feea56b487c2623f,2
941f23dc3567a3de,cd25e0d4e1eff9da,2
e36f6b586e7f3a62,f4cc96018d98eba6,2
0997cc8a45f1d072,c03d0d3c325a705d,2
eba6e337caaa444a,0ab6e98df3bef836,2
7a3588bf9fc70d80,a9acdf7cc970d5cb,2
c21c19483c932de2,2b5a1af834f2f690,2
49c2e17d99bea774,36efb289c3e01064,2
4b7b11622ffcdc1c,b4bb0949c330dfef,2
0fa6620ea06e92fe,e6f915b79c6bdadc,2
e34fe7032702a1e7,cddf1d3e745c963b,2
db172928161f0fa0,2d99d538f8745b42,2
07c69384c123fe42,c6ef0e70cbb77980,2
f97de55b99db2e40,e100800c25821d24,2
0a8d677878416ee4,29b25ec42078d2fb,2
c788ae4bad42082b,1308de634c9d6d1a,2
2743231af4da46f1,f5f6ec2552685ce1,2
7733627e5f50b816,81429a64349f0f28,2
782cbcde8843bf24,d215fdba449c5a49,2
6a38a351b93445e4,f35a0bd186f7f7a4,2
78c34bedaa4fe601,2b9547929a653a9c,2
8595643431fc8f87,7ecd40b17b99684b,2
9ec5977de26277d9,51b5a5af22e06741,2
70afc1165908474e,a39975c055f3c647,2
1722899bcefb6027,89199bb0d4a5def6,2
e27e69ca8fc6bd30,1f2455d0f718c138,2
a8c56312b5a846f6,7c61d578806ac092,2
f82c5350d251560f,9bf2e9c5ee44fbcd,2
574cbdd686eb2259,70409ab1b9ec72b1,2
56e3a5196db3ece3,c019773042ce10fa,2
08170392cc59b2d6,ffe7265f8479d9b6,2
8489200947471101,2611bde57e11dc0e,2
67774f628d3ecd1d,ff4acae076aee0a8,2
8c3f40151ca87b80,cd030feb3b7cacd3,2
e2702289d9a93669,cf132375d0c314a9,2
6d27857a9bf98249,17552abdc2b42eef,2
a925165aa71bde40,bd948d9fe1b8dd45,2
18ea6c37a09836c8,a4489cb381bc47c5,2
6517dba851f7302b,020f8527cbf11870,2
38838270f0095520,15a23d1f5ab9edaf,2
02cbfe2ef651e305,2abed74e77dd2163,2
e40f259475c8f5f3,da631045b038ba16,2
83b441c671abf049,2debe6ae3fa8ef6d,2
4ad275e2cd1efc76,3588fd3221af2205,2
0460643dde85838b,71b2d9fcb5097fb0,2
f774f1d060bc1b68,32e3f2fabff90c49,2
8a66c42bd1addc93,5dbe73cef29a2687,2
aa8b9415875a0805,ea7769e17f8f6ae0,2
1530231fb692aa25,03910a29d719d579,2
033ecab9739b7534,e34fe7032702a1e7,2
6ed448e3fab74339,65da3bac697aacd4,2
94ec069b4d29b2b6,dd8923f4b62006ae,2
8a32d85edcf05cd7,4f69d2d2474609b0,2
508091a74547aa04,6849b97728e8bf33,2
0a7052eeddcf8717,7fafdb3e32a78a09,2
c64dead508b4522f,6682ebd67552e5f2,2
b37a5b831a427db2,97c58ba536463b21,2
66c6a7ad3e1243c3,b8ba1bda4dc19b03,2
dab09a9d3e35072e,391d95e518bd28b1,2
dd9ee947a64d70bc,a3079e0301caeb58,2
d53f885c4ff30d49,41f4f1588514b4ae,2
297cd2837ee20625,2c7e679b48ea8d8b,2
02df6793a39ea0d6,3d7b6cd434621aef,2
0d30682a8e30edaa,254305c5951c8955,2
03d6479ddba13b66,13331343315241e8,2
20dbbcb7246818a3,f97e13220b37a7f8,2
c6e6cd3fc8201552,49049f3331379a0d,2
5a2e797c95721533,fc6bcf9fbfb14b18,2
d0042b87e85d73d7,c6a89c1d6298440b,2
2a6e123bc6973ac2,5e4269f90fdb882f,2
17edcb25e33bb329,e79d4973dc955d53,2
4efaee91a000ccf5,23005be4552be232,2
cb2a7c150eb2aa74,60b4166f9f3128b5,2
7c95d88f0517b587,dda74f02c2774720,2
a3872c199fe6ae22,6d768283c0753f09,2
066211e2abe0827e,bfdc5598ba628ffb,2
68eaab15618d84b0,a64058079942d113,2
21a45932caed3dd3,433e110351e531fc,2
3b36e7db0b2b5558,24521638222c6487,2
ef12ecb9ac3bb0cd,f2aba0e86cefe9e6,2
d5c9d45ffef549a5,524c87ab1452a7e7,2
a61a6687d3a54a63,ee95a9c3ad5e047d,2
5f61cd1f05d9e2fb,2d380175ed4277fb,2
c0db5f288324c591,be4450fe040e06e8,2
3acc275279e27dad,60e81e56344471a6,2
8c0154fc7187c395,ba0cdd6c0e817612,2
a0704a11e52f03c9,47f5763b50426488,2
7f0b824b638d2b7d,aa21ce508840f9d8,2
1339603cc40c8ec2,9604d2aaa73234b8,2
975412d2a4e2e8e5,241e1fd7f42db02b,2
26cc2810daa962a8,9efb2ff92532004f,2
c63872b6a9e48f24,3b36e7db0b2b5558,2
6ce9e71a3abb1919,a9f9debdfc379190,2
3d8fc5e61a5f35a5,8073bcaccf3d1de5,2
e3e1c54bab94bd02,fca8a59b7ea13546,2
b6e74af41f7a67bc,04ad4d39a6e51b3a,2
8098d39eff602ce9,7f73e3086792ee0e,2
c1cb2138d1957104,35d9c8c8248bd5d3,2
c8068b13691460c3,50fe43de8f78fc02,2
9afd17256c79e118,5018e175712c0d90,2
2d899becb044b7ba,94398e3d9bb42809,2
dbcef64ae38052a0,457c476acb371527,2
ccc95aa55a7b7741,b817109fd2effb1d,2
950ebd04f81cf397,f774f1d060bc1b68,2
a6e7b00396dc5174,c95a6cbd8cd90e42,2
e908b4445ad3a7ab,0e34ae0d9ebdf8b8,2
14b55e56bb39b08f,dc8181bbd7a62326,2
4dc0a681d60c8d6b,411645f180e0bac9,2
4fe967263f680fdc,90f57efc5a53dedc,2
78aafeada01a51ab,90e01b533621ea56,2
f10640271e7c455c,f4752a84eaec86cf,2
56213b2244c35f38,cb30c802e54a3d3a,2
7f6b780eea93b409,820535708cc56c72,2
b15516001c259861,548d0aee019df366,2
aaea8655b686586d,d628bca56219a474,2
11755eb7440e4d36,1193a30e994823b4,2
298f45984b376679,789ce12a07b8b722,2
02a24b2a198c4f4f,add77dd4f7424535,2
8ceb51d9a0035e47,2958f38040b3b4fb,2
b649be1f3bb06f55,39e101cff8e71f13,2
17bc1aa7a4754b27,35af867a3f32e032,2
40304f6f40b80eae,1cf859cdcc8370da,2
e196126011f6366d,ad7831525109475a,2
74d825ef39ee0e71,6a58b2ad794e2df6,2
1415854ca1ca8351,5f6c6e465923a8b1,2
ad8c8796bdfda1cf,db4db68c0f747445,2
535cf44543c10807,52d91f5de9032b5c,2
1e699d26b61f5915,8c8df776dbe90a4a,2
b9222c1b886f5359,85955bdb04446b32,2
571321e8c81a9f49,a33016fcc5fcfcc2,2
aebc129b8a1da1d5,f579f3afdfa4079c,2
74a8545ae4dab647,23699ad1e97838b2,2
0883e8b50f19be6e,4b539521f58a1b6b,2
1ac8bb10f40781a4,962dbdae4cd83801,2
4280c85441723383,91ea355bbe0bc539,2
6f1af39a8535bd78,dac0b8365e4ba8d7,2
bdc65df189162f99,cd2264904b4785ee,2
9bf2e9c5ee44fbcd,d4d825c13d955898,2
3a07d22aa936944d,3b682677baa101b4,2
778aa30ddb97c109,98c755100ee2777c,2
6a637710aca04528,9ee087ac8b7b63c9,2
2dccc2eaee3fcd20,25d63f3ee56468d4,2
029a46e24b684f71,fee48a794e03d2c8,2
ca8152fa03c7bce9,90c91b59ce0e518e,2
c739f02393278443,2d60e9a9652bcc1e,2
7229fcda2da50078,714ae48496bcc332,2
4db6c2923140d8fb,c5568ab7803a84b3,2
e0437073b0b62c50,3db30988f04d6835,2
16d0fac7d65badf4,ba4fe87836567aeb,2
dde8fd902695da2f,37ce8b29b6bc8583,2
ea5ee6720b40b0ba,01417e97e11925a8,2
970c3044f77488c5,b6d5a6131643f751,2
b8baf24e7bb2a637,7e2c39b9b8a0c7de,2
d3d8632554879d59,748821b1d59211cd,2
636ca81ba94c7710,ab924e686d5dad1c,2
c577625aa9692420,63c41ae4cbee8925,2
0036623581f778aa,9310fea841f65da3,2
ecb204b8dd6540b7,ecad839ad2c6bece,2
85388e94b41c2007,0f296fdd8c81af3e,2
3099454c1f3d0a11,fd57c9ef7546235a,2
2402db3c7d500b44,d923d6ab035eb3b8,2
31f2cc7f609c1822,f86c3a026e268882,2
883629064fe052c6,e6f0e1cc8fba2325,2
88344fc86a79a436,e5b14462d577beee,2
a510e0df6db09f1b,e3dd9920b7178665,2
7e7e0fcd80e96caa,aa88ee1ed20efdba,2
f9357b84914cd0b6,d4c67c2486078fbb,2
79d746244b82d771,20fac817a0229795,2
a91719b12648936d,767536cbef11c2f3,2
c9a40226a445af99,4e4561e6c13c4308,2
50fe43de8f78fc02,20ead201cb99912b,2
bbb295c0760bd7e9,7b746ec21c348c1b,2
9327f47f02775f32,4c443b7a94e7730d,2
617fc087efff5182,83eb00760ffd03fa,2
536c52f90f043729,49eeec259aa219cd,2
9b33942605bf52d3,59bd807050ef5c1d,2
b00395ad7432f503,885706fc43a3bf69,2
8ad8cfec3ccdc97a,d90bf32b0a3ae04d,2
eee4cfc3fbc54d06,2a4e387e504a26df,2
6a56e02cfc230303,6507b0b015772c85,2
69a9bfdab199498f,0d8d47732f67681a,2
125316598d1bc6ba,b2d9f24130cebeba,2
13f591d0ba76baed,6ec97d07439a2721,2
7e16b239a2f2287e,cf7702ba88e8be42,2
93ee26a7cc3a0f32,c349b29c4d709942,2
bdb1a89c49de62b6,f48571231d52dcbd,2
1549e920371041ac,1004f504809272de,2
409476fcffd85353,949660e77d8669e3,2
c11d3c6265888251,fb885b2b50e8a83e,2
97d891cab1e29487,bdb1a89c49de62b6,2
31ab57da05888ba1,c1ea6fee99503ddb,2
2fb0b4bcaee53fad,2afb502bf8ec8e7a,2
11a0c75afa480ffd,4ccc606f0607a982,2
29d8ba14286cef4f,3ffe23596460d264,2
c76f8d2f014ab34b,db172928161f0fa0,2
7ba4570bdc3eb526,58daf4664d164149,2
3252751694eb823d,8459c868ef4bcf68,2
a6bba41f95dd00d8,d0042b87e85d73d7,2
768ed7e19e148436,401308c67af70168,2
bcac2dcf978b336a,b2d7f8bf4a0565c2,2
226e89ab3f9a6a3c,4608b7ebe3f48fd0,2
e1da02b0d859ac3f,db7f343cf86ab67b,2
e94dcf15d7865f7b,6de3348be47b3b2b,2
b63b4270707183a2,05c7c83ceeb23014,2
0413605c0950d0a2,49425f057b9d2bac,2
388a43b67cf31a3d,d3949ce81b162ee8,2
1d47e766318f45fe,7f5db9776cc2248b,2
a8c6dc0260fccf06,698998e10995dc34,2
f2089de5be6042c0,6165f0e701f45f68,2
6621d1418b8ef384,9ef54823ab5c9e06,2
9d24b385575fc006,20f895d61dc6b493,2
103608e540ca4631,03605368a4535d4e,2
8f1d828efe38d444,aca78cba119701ac,2
58a86fbd44a02ce2,a677bb3ee2967b87,2
459237985a6137d6,98b01ead44643c68,2
6be6b4e3cacfe8bd,87c5b6c6017694cf,2
7461298166b59abb,97b773652feb2738,2
cbad865971d7621f,bf2c65f8a6116aa8,2
3691cea6e9ad0cc7,7a15fc6f2373c2d5,2
bb33213f4d1c0155,a5e88a97ac697ce9,2
1a96a81dc3adf4ad,b05e8b784f2ec6a7,2
c01e5d4d1815014b,357702cea0116769,2
a29503d35e6f55cf,2d2faea02f23c540,2
33cb8d2e480d9a07,1f96a412dadd21e0,2
303362c805009b52,485d161fdca80332,2
86429d5c8b514df7,52316748f9153632,2
0469f8b8bd1a97b7,58c26bb98dfff836,2
b6b0358010e3bb0e,ecbd06f4ff1e9b0a,2
56893a1aa1470432,66391a4be1d16d9c,2
a9d46be05b4dca31,25e8b5e01ef6a147,2
ef63269dc3fb6390,d485cc0a2b426e88,2
4b96a9fddcd23a3a,bf247382cea9346a,2
71e71dc829abaed4,1953a0d3cbb4a282,2
e1bbf4149d706e04,46ffb5f550a8f5b1,2
6f6199e5adfae848,cb8cc9b7fb2ae529,2
100f5f9c5f75b1e7,fc1fdb7cd7ffa52d,2
45c356426b6b7005,4885ccc6d900a73f,2
3794d82cd52883a4,f13021833432f7a1,2
34d43031da5f1f01,ba1d47532943ad4e,2
32394faa90befc74,ec6d7d23e48fd5f9,2
338f67a8866cd310,f2ea1c7b87e5a3ff,2
67567ba49dd6401f,4efa73c86b13e955,2
335671fc353d6329,f856657f445a00ef,2
9b575053450b83c9,9e6be376e361b191,2
eb81d503f4bc4ec2,dbc5b9d491556716,2
478565ce58e36926,dbcb76457f89cd13,2
dc8795dd32cc6bda,b82c212dd5f4a8fe,2
7fb5bfbd35f6e3a5,2ef2cbd6e671e2af,2
46deaa47b6ca8e4c,2c46f308af025d31,2
0ed7efb19f978f9d,5402c664f347faaf,2
1abd60d5afd1f55d,577196a5250b31d5,2
c1df1281348b627a,7e7e0fcd80e96caa,2
c72237869ed7360c,e4590f7fc6c76555,2
55ccd9a405b7e19b,eb2aa6567c716ca0,2
7d4a7d0f729b5903,464b9c1332bfb370,2
d6d802b63aed405f,c2199e3e2d95df7a,2
ce7f8b06feace5c2,b19726fa30929d25,2
5f01daa59baadfe0,752c6fb5f22bcd37,2
76fb281a4177341a,f22b50c518cb5964,2
4a272e50183cdc29,ed3ddfb3d79efc0c,2
b4b1a3bb23a18bc1,5351b6664f1c4110,2
91fb4026fd196d7e,e9bb38e8f4f97a74,2
4e6ab406af4a842b,d9ad8046a9cdea90,2
024a51765ac83619,cfefed6f965d70af,2
2f9438de5a982d97,198d0463c1b51a07,2
ff4acae076aee0a8,7cab42b90ac716b4,2
2d935d3d84f10085,2be472f2b1ed3a51,2
80f6ede4dbb8d953,17afddf797557758,2
a549254f2dfc54bb,056e38d983bf6c62,2
1a5042d88da80088,00c6a8c2448b0ec7,2
c5a2ef6c5be70d65,0b6d8be7d5a30847,2
8a01f0a953ac639e,af8ff9a6f48855ca,2
2d23e7659c9a66c1,a61a954fd9e3ed22,2
ad3ad230d4b5105a,4da9f9f73d1f2ae4,2
b371e2b80e2a98fe,f2de7e1d0d4f0637,2
9d915fba31b806e8,0418be22d2823b28,2
4ae395622ac1c55f,8517ee74ea246020,2
e3c1605fbe05f4d1,4f002e711f6a0971,2
f800c96db20cfa67,7c574a10e09d162d,2
8530fa3530dee5ea,2bd0fe82e6ccaf55,2
96618de45613fe06,39c65a7962a40aa6,2
91666291d4b3757e,c211c8e569eb86fa,2
26efbb49d9eb25c7,4ad32875dddbb38e,2
0dbb7a38f7408b3d,fbfe8b8d3db369e0,2
102cf972df908c8b,885c05f555e1bfa1,2
9cc72ac33b653044,d7b6961e67a8c7b3,2
22aa32e22ae51931,1b87c498f15652b5,2
11a3d341b153e5b9,6afd45567e390df1,2
9c5691cb48d1c275,33cab4bfc3851e69,2
263f72924b83f561,4c0865213d634164,2
e8ca2f0de88723ff,63d556ef7d1b6c39,2
c89fe67fc50bb8d3,e1a61d4b9cbfe1a9,2
d99663b0fea2a5a9,dfcfe52377034e0c,2
66c366d1da98600a,778aa30ddb97c109,2
bf48ad0a427a7d43,4ed4c55a1c49be63,2
8a3e4fd75e40f25f,88db527f5e87df9e,2
316a94cba76e91a3,88c5dbadbe643bb3,2
7c381d0a069967d3,02dc71edd0d0bbbe,2
23be8344a719823d,89e641e187303228,2
6b91684aa7dc7101,11506daa7b1c4cc6,2
91b499cb0d156b58,234430c6ea0f8713,2
c7fbde8edfbb3ee7,8fcf5ee4fdc254dd,2
e4ec398615378e65,13ff99c6b26e79b5,2
5f156275971ca55b,398f7f72b529f33a,2
1db2824db4f0f840,76225ecd7579971f,2
b8bbfd41873226f0,59c519019267218d,2
98e6f77ae21c9838,651d4b8e67883a1d,2
c5568ab7803a84b3,d13ec6a876ae1171,2
037782e33fe0b866,c78b9635bf567cde,2
70409ab1b9ec72b1,d8e1caf52782108a,2
9cf4b3cf2a1ec0df,0137a44b3393df6b,2
3df92605b1efad64,2dada5cfbcb7e140,2
474cc92164fe4cef,4b7292ecdd4c8152,2
8258a3c1e7f61874,94377cbe206012cf,2
d15d36b16d4a95fd,81b82da632223674,2
704b513f9b071e96,354e1d9bb57ce3b9,2
82b5a988d8cb509c,02109a2d5d1eadc5,2
fd482be88a19d112,919a8c658da42871,2
10f92a25866e4d87,40939b9949b49086,2
e7f2c9f8b5954d65,31d641e71bef7152,2
9a5542f95f4d42dd,7e60c3a63eba5c54,2
b51fecad9e0b02bf,3836604a749f163b,2
0fb782b80e03095a,1d51b50a6a35bf28,2
69f5e70f71526336,212b72066ff89d27,2
516da3e5a398caf4,874faa75da037f26,2
31251dad91597c88,7ccb57ba67e6a2a5,2
145086f1779333f1,45aed56d5201af4f,2
639736e993df2ff2,a9d43288a5ee0c0d,2
c9f5b2e35d00ccc8,f43a3a3965aacb06,2
b1dbc43d58ee7565,8d1f0bcbab9a74cc,2
2082fa25de91d7b8,58997d6a9279c4a3,2
78c4653f00b85003,1df1f116e6bb8291,2
77c36a6c3438415c,2872eb6ea4c7bdc5,2
3b286282ed3feee4,86b737f190de10cb,2
e100800c25821d24,f4d4f013b9deb659,2
96cd4ac72e591e1e,196be6422621d82c,2
9a08006a8e325fb3,1d4fe748956cee86,2
8257a5eb53c352cc,94400d95a944b771,2
d63a7a9e82cdb942,0010f76aeab75aea,2
a6545098213bbc06,267fcf1f0ead25ea,2
27fad57a8fdaf2bc,5d72ec4be9a590d3,2
941d8130b537ea60,cd2ae1c0e07cf29e,2
d46d9c9f2b245671,d7cb5f4c785ac580,2
9534215095c6f61f,f4c32eadb4e0d3bd,2
aea9465587e3ee9d,01bde8da3310f7b9,2
6af08d713a27c0df,c0667d2d644edd2e,2
b107b14c02506b6d,3691cea6e9ad0cc7,2
cd09d2ad5253aea9,11c4184bd29ee9e4,2
63f810833ef61a3f,50a82f989875043f,2
cb77f6c5499bbdbe,82d07dc9f0e20edb,2
59d583f92cfd051d,e6fa61de3f49ce6e,2
ff8cf2994c61298e,ba317a701b66089a,2
5b4fe674cf5d2b0f,7e8f60effa393500,2
ac65e9c2f4fa19cc,9385db9d9c0a398c,2
a07afe3e0dbfb58d,49c2fa017f8292eb,2
618dbb352fb676c5,46ff3139a8853e11,2
202066add4ecefe4,b60ec50b9beb3a50,2
0442e949111e5e8f,405d73b49efda1f2,2
5b8402b17b72c6d7,006d056778ebad16,2
61825f9c27435ef7,b00395ad7432f503,2
c46809d34d111ead,95fe6eb05354d7ee,2
fff73e1ab8f5b8f2,52999c21505702cd,2
b255bdb31c10e9ac,27471aff3df268a1,2
50f3e9969aac4995,ed112fee73559284,2
970263c5b8484296,9953dc111d1e0933,2
24c8caff7ad3b96f,88ce444ed4a3e230,2
c2a740e027ecf9f0,1dba13c5ef308dc9,2
796fc700d0b011b9,6af08d713a27c0df,2
0b832fd44fd02232,e34e843be1567d5b,2
68e49fe0b94eb885,a768f667ac02a05a,2
550ce87e442f3294,4ecb3e12074c8992,2
f1dcf59d19de8843,b8874117b1c6ac39,2
c98dd8d7b2dd8ac6,cb6b006811eb52d8,2
72dcac3cb4094188,c01dd83019ce4125,2
d71ffc99562c495f,ab4bd057cbee4a66,2
77cf98cd1cdf727e,44d42b01e6e9499d,2
caaa2b70f6dc92da,6e0a01ffaf1d8917,2
315119dbdc43d170,52aad756ea14c94d,2
f271a618828827b3,38915d36c138253d,2
88ac023f97024a18,427495783183c757,2
82888adf84421845,16b7b34711c80d5f,2
4b511e3006f5e422,1f66a8883cc56941,2
c1d0d6c280e1d1aa,d4e84be27e7e7cb4,2
8950aaddc64ce7d3,b2827d3683f49b38,2
f3ad2979361b546c,00a6a0e6500a36e5,2
97b773652feb2738,ea54c48e9b944415,2
66efe899aeff5f95,2d23e7659c9a66c1,2
6f199f7e703992ed,d2321939a65de132,2
ca9db79ecbd92c02,199f093157cff36b,2
1874600dc10a92d7,bffcf6d4d2055f21,2
57259bbf1b93b11b,ee65e9575a39166f,2
4b4755a76aeb32f3,7be9d462cbf515b4,2
7d25f5e5d275b7fe,b2f430c44196c803,2
8127bf7906ca2a1b,7749331c18c9324c,2
9a50fd2d1aafbf49,d313c8136c89ac2e,2
c13e4536252dc189,99eb14d03839a17c,2
360ddf881d1734b4,05016776200ebee1,2
49a0b610dd2724df,53ad006ab9d158c6,2
f0f067a8f31b3fbc,269038045900102f,2
16505fca8af1a054,814800dc02683f7f,2
9aa4bc5347488da2,00bf2a7b4fead978,2
1ad9effb25567560,90b6d71e5051df0e,2
d320d3f0345c1ca1,7530e11bf9ed9d7c,2
8a3bc2247b706589,84db4aa185101b40,2
385e4e96a7bb1f20,7ed4cc86a72c9316,2
ee88941908aa2040,8c95f193f1d72ac0,2
0102074a005f3ef6,9d23dfcea1155312,2
c7664ee354c05016,8d506e23bc65e4cf,2
2dada5cfbcb7e140,3252751694eb823d,2
36fbbd8e2ccda1d8,a5f7e238c3158cf9,2
7fc208ff79d67fd3,1883b7e1c2a16d1b,2
2449168db7e5c128,19354041db15a60a,2
2d60e9a9652bcc1e,01765a5dbe05d8be,2
9a02b7e36d43e5ba,dd004acc31fae3fa,2
e6c2c294bc6e5d9a,c17cb6e4203dcb0c,2
22c2bc9090460a17,d26ed1646d46d2cc,2
a9b1f308df975fc3,10cae2410c7ca7ea,2
df9b5955861a869d,25ee2f1aae923df3,2
4eaf34a2cd33e2b5,cb2c8155659eb3af,2
6124d0c740dc4a4c,0a416884d6cb1e34,2
345a468acf5b2e2d,0b5efd6d1912faa6,2
c62e1c6c0d158489,22aa7000ad1cd776,2
1c9fe1700f892084,ccbdef31d728b7a0,2
cc55f9b1c8a07f75,364dea5b3e4e0382,2
f688504a98a2d0b7,5d9bf451709aa7a9,2
2997da48af3d957a,054eafaa8ccaa230,2
1c3400c6c6bc8c88,d8a841801743c86f,2
7909e9fb0ac4b056,bd59d445de2a3907,2
1713d94cd81b36aa,7da3a3d5ec0b3278,2
513e470033bbf139,2858aab420fdcc38,2
ff336473f787e185,c0f4ec0671f170e9,2
4064efaeea8f671f,e8ed1ec493bc6c4e,2
55fe2dfd627f4a46,b149ddf88f681f57,2
cf5a2213e867d262,ab442a057f0c5ccb,2
aff4ad337f00b403,c0c53b194fc7a414,2
a4632be4c21753ff,d7ba016d5e436ade,2
75ec779a2b11d79c,f32a68b79686dbd4,2
15e7eae5a1967171,be9f9e564852e4ed,2
12fb8e9f7a298808,5271bff5de1ffc6e,2
cc6ce2393bdc564b,285b45b864526e58,2
7179ea6231b95e1a,fa7248c2a1040346,2
ba472edec848b89d,baccd5b09ea67f10,2
51ba58465b85cd71,a389c9147750fc94,2
93aae5855eeb9a0c,844a096049717d3e,2
d8def1571f179090,2c00da721edc8ca3,2
a8e0b444420fc2ff,4a14d7c8d70f0d9b,2
ef8b6a206e146a6e,1db75f9379cf28e6,2
49c62212832ac107,e7fc1485cc1ef8c6,2
9a586890a2fb0f59,4e69d69b87737f49,2
2b9a38672df410ca,9be4ff4168d082d4,2
0d489deca8c2eb8d,1ece2d4a172022eb,2
7d2fe814c1e7065d,77906b999d8d5f9e,2
df22d219ad9186d9,af089fd4d8cf3c9f,2
862129d36d77320b,02274538583e7d13,2
e9707f9f6a0e8b88,dfc109bcc3db2d14,2
df9c5845db03c756,1323753cf078d3f3,2
ae9346d3058dfea0,016f08ca065b46a2,2
53f0910d9aa27376,e5c3a377b5a2d860,2
1ece2d4a172022eb,b30499a62cac88d3,2
b66c22e1e5ad0911,08aaa9b5375939b5,2
52786efd9b20dfcc,efefa7e73e1b511b,2
b1b82b36f09c0234,ae9346d3058dfea0,2
98de3238a17dd514,ff9e318a608f15fb,2
6bcb88da44ad0736,5980a3c80809f746,2
2a164714dec539e9,6299c796d382f264,2
803b0c6a3aca0239,200c7620e82e60c7,2
16de67c7f71b320a,4c97f87f144e2341,2
4273f5aefd685859,03af416eef5bd8dd,2
ab5eba10ceb1bf78,9c24a4cbd9e98506,2
98202d2074fd4c74,91872a3ff4946d1e,2
389b0ce9aacc7429,3058602afba461a4,2
824e23f00447bd29,e0fc14faf9648577,2
66142db122a8946b,503018110ddfbf08,2
3aed7953a79b1ba7,c6a179a274beaead,2
09bdb7c74898c6c9,3f26154ce625ddb7,2
c6a5d3e5608cbdfa,a65477dd02fbe03b,2
1d56b42ade9537b1,372f86239255a38a,2
5d6740eda15aad8d,ee627b2c30682ba0,2
9bd8670872e743d1,34dc35b52c71979b,2
3c5b68b7f53104c1,85f4abbec30d815d,2
a43b717cb7967efc,c49864c51e85bd16,2
70a08db4598b2ac5,ab6de6d33c5c06d1,2
81bd9cc5a11348f3,e4faad510c7a260c,2
a33d5c8255e80d0f,ba367c8c84a994e9,2
420ee555bc5afc5a,a8e0b444420fc2ff,2
6b6d66e2dc5c90b7,83b441c671abf049,2
9c5930da040e2838,4ac3b00a5d5abd4f,2
bf1656c417397789,6ab45f0b30f4451e,2
02ce8118cc4c9367,5921b73ffa2acb93,2
aaeeae6f6821e927,9ec5977de26277d9,2
acc50c798de97a56,8fdf15663b3ce2dc,2
545ecf930628c8b9,7ff41f1aea5b87bc,2
f94fe7119bc8911c,9aa87790987b38ae,2
7ec074160c4649e9,d3d8632554879d59,2
524ea752d570c6ee,a820ab88899cce2b,2
b3b24af0305d4efc,1b4b30e60dabd944,2
773b611e23468689,cd33fbec4801a490,2
94d2d7437001c2f9,1a6c26635d7bd52e,2
1dba13c5ef308dc9,c6b6dcc908ef13d9,2
241e3c0b5d48271f,507be503ccbadd49,2
203505238100e3b4,6ec3221475bdca00,2
2cc622801a78694a,2df38316c1c58409,2
c31e2aa2934a2374,14b695c28e6d75bd,2
da136e81830381eb,fd52ba1ac1152aee,2
b474dae4a6217c9d,b74f850fc038bbac,2
6a75017615a103d5,ff495f3f2c12bc96,2
3718b3dca992273c,366f8477c3185e3b,2
a420969677990475,f1fea1c44057d82c,2
1f10d9186f9aee0c,4f2d90a292a96b79,2
ecad839ad2c6bece,69fab9b4643cb11e,2
527223a5217212b2,b94ac9f12cc822a5,2
eb118e7626b6ac81,67c512298ce4764a,2
82eb2312ad9113f0,513816d948c24316,2
26c7cebca89f1e4a,76da66fe1819c697,2
44c1a29232fd37a8,38c277bbe433bdb6,2
25ac7d7133db388b,4b4371a05971e601,2
1928421c0d52b2e2,74f9a8758dcce7fe,2
d5c92dc6f3994498,ff4b9ffa880276bc,2
4fdcece79c0f204f,fdb8023e6e15d117,2
e25eff11768e6b03,a485e51f99d75ba0,2
fe2e4de6bdc9ac84,b6ab01724d2a0b92,2
6fd10d5159a5c917,61fa97c4227a2d73,2
107849eef25149f6,0935526921b43099,2
3b7be7b6774b122b,adb7bb616c8cc4fb,2
45d7187b85b59a00,365e69cba0085863,2
ee65e9575a39166f,e7df8e4709f8e926,2
68586352c9bf20ab,cffc492987bf1224,2
c34bd7cc6a3bc995,933ddaabe92814c2,2
ce6ae47579c6dd4d,c97a23a6d557ae03,2
37286f185a56d646,2dfbb7564f441b79,2
577196a5250b31d5,615d5f9ef341926d,2
f4de18dff59cd170,cbb015cfe4b6394a,2
3d3aecad8a5aea27,1435672685f6ec41,2
ea727f559df91c01,a4fc2ad6220712cd,2
9afdcf4a94601092,e311488a19abf099,2
97ad10f892d2a101,5d14a1ae175794ad,2
44276ba792abea3f,16bd6b73bf2cbd3c,2
cdec4a767c1c1130,572ae8038340e3af,2
717ceb99c2609c6c,a10ed8a6512d87e4,2
91031f84b2c349b3,90933b5d44bd6414,2
60f4c99104cc392f,562558aa3a986b88,2
