pickup_weekday;appearance;first_grid;grid_cnt
1;20;e60c5c007507bcb0;2
1;20;e688f4076d284c62;1
1;20;e6f0e1cc8fba2325;6
1;20;e6f915b79c6bdadc;14
1;20;e7022460f0c7601b;2
1;20;e727f5667ac16a5d;14
1;20;e76e4d3d9462ead9;4
1;20;e78db84af057af55;3
1;20;e7c52c7a8a41c2e0;47
1;20;e865f2ccb30a67d1;22
1;20;e8ed1ec493bc6c4e;48
1;20;e8ee4e33c07ac37c;1
1;20;e91efa16f3e8160f;21
1;20;ea54c48e9b944415;24
1;20;ea707efc68ca01bb;47
1;20;eab5896e67ea574d;1
1;20;ebd374521c9dba6f;1
1;20;ec1ad9200c79d56f;2
1;20;ed259bf317208df9;3
1;20;ed50fb58ca29ef8b;1
1;20;ed75ce6d31e57ede;2
1;20;edbc9835e03eabe4;17
1;20;ee14382c997824bf;1
1;20;ee337aaea0b01a5f;32
1;20;eeb6fd22378fb946;8
1;20;eec92f3ca393fb6a;62
1;20;eeee2871db617635;90
1;20;ef6eb529420b5ad2;11
1;20;ef745ffdf9c3c139;1
1;20;ef8b6a206e146a6e;1
1;20;f0ece52f91ff0b4c;10
1;20;f1cd10000b730056;3
1;20;f1eb6dbee4eda005;23
1;20;f1ecac0e4f04ed12;7
1;20;f21562ffd5f259f6;1
1;20;f2de7e1d0d4f0637;81
1;20;f32fb8775b30f753;1
1;20;f401def5696f0c55;36
1;20;f404e12e1eeced27;3
1;20;f49208323f2822b2;1
1;20;f563514f787070b6;1
1;20;f58efa07b5f95620;41
1;20;f5d67d3a518321e5;104
1;20;f5dbfb29d30d1606;2
1;20;f5f50a52498f72a9;9
1;20;f64e2d2c08b32142;1
1;20;f667f42649663e1a;2
1;20;f774f1d060bc1b68;3
1;20;f7859f2eb2571023;2
1;20;f793d0a59af27931;2
1;20;f804803dd1285ce1;5
1;20;f833327e2e48244f;38
1;20;f93badce2cd0a36c;52
1;20;fa7248c2a1040346;64
1;20;fa8409033a88af07;3
1;20;fad9ddf21eea402c;12
1;20;fb3a74739fb3599f;10
1;20;fbaa383ce45f269e;100
1;20;fc7364504e40b1b8;8
1;20;fcfc2c1d07a4fa73;21
1;20;fd482be88a19d112;6
1;20;fd52ba1ac1152aee;54
1;20;fdc9fb4c897dc02d;2
1;20;fddfbab3cf125b4e;1
1;20;fe646c9d9044d6ef;2
1;20;ff6e5442b709ffdf;10
1;20;ff6e5bd1a65183b6;3
1;20;ff95e0abe3522b06;1
1;20;ffe9b577fb1f6481;1
1;21;00543f55232a3ae3;72
1;21;00c7f1009bd6e2e8;3
1;21;01047fc1096c9151;4
1;21;016937f21a2aa752;50
1;21;01a83fde5ea99d5c;6
1;21;01c074a9828a20fb;17
1;21;01dbc708db12ad96;3
1;21;01e586757f65083c;2
1;21;01ff9aadfb203451;9
1;21;0223a50878557fc9;16
1;21;02cba94d3505cf2d;42
1;21;02ce8118cc4c9367;1
1;21;0312d7104242036d;80
1;21;037bb3826740324e;18
1;21;03b03b709f762857;2
1;21;03e38ba25a4f8bd5;9
1;21;04417fb63aed6723;536
1;21;0501af87f2ae3fa2;9
1;21;059c75b12c7cfd30;4
1;21;06b7dfef8722f607;4
1;21;0734d102efc65f75;3
1;21;078451efc7fb027d;1
1;21;0876fad9a290ad6f;3
1;21;0883e8b50f19be6e;6
1;21;08ec45ed36fc306a;1
1;21;090d68df506b9670;101
1;21;099a65d6ef85bb43;2
1;21;09ae07f462e4a639;17
1;21;09b55c242e1fc8ca;2
1;21;09cb1e44bf02ddaf;5
1;21;09cb3ba44d4ed1b6;1
1;21;09e0708be0648e88;9
1;21;0abb39e94f60a796;2
1;21;0b4f56e3addf4b93;2
1;21;0b86b53e61681fa2;10
1;21;0c196347357fa044;1
1;21;0c25ed47f6285856;1
1;21;0c608c7fb57f7453;5
1;21;0d3737cac500f237;21
1;21;0da650d2e1778541;2
1;21;0dbd17e538f5c8ad;5
1;21;0e1e84a6912a0f6f;2
1;21;0f296fdd8c81af3e;2
1;21;0f653a322f7f2709;1
1;21;0fa6620ea06e92fe;11
1;21;0fcaaf3e771ed918;20
1;21;0fe280af7b7ae7aa;8
1;21;1004f504809272de;3
1;21;108b77076ecd04c5;1
1;21;111297464a0c9cc8;7
1;21;11395fa18f986ed2;1
1;21;11506daa7b1c4cc6;109
1;21;119ce3b246ad216b;1
1;21;11b13231f45a7c9b;1
1;21;123c5d751610d9a1;10
1;21;127d979915a239ac;160
1;21;1299e4a7eff212ae;58
1;21;12a8587572272de7;3
1;21;12f4be5d2c39cc5d;3
1;21;12f85ad49aef912f;15
1;21;1323753cf078d3f3;8
1;21;134f06cc41d3604d;6
1;21;13d2c910f22d49ce;14
1;21;145c335843b6d577;1
1;21;1499306da860a074;16
1;21;149ba10cb2775b02;15
1;21;151ad89f743009cf;8
1;21;1537982892eeebad;16
1;21;158c64bfc10932ec;4
1;21;16c8d5e7153d2ce4;25
1;21;1807da3d0f1f9c97;87
1;21;18e11619062497f3;16
1;21;18ea6c37a09836c8;33
1;21;19bc951e0c72858a;4
1;21;1a58df7312309bd0;36
1;21;1ad9effb25567560;2
1;21;1c2964e2331d94d2;20
1;21;1c52ec915be90dba;13
1;21;1c6a6f19ee29a807;8
1;21;1c6e372fb859797b;1
1;21;1c771a2dbaf2b125;1
1;21;1c9fe1700f892084;91
1;21;1d4de1145aa14cd2;6
1;21;1d954ef0731a7d82;17
1;21;1db75f9379cf28e6;3
1;21;1dba13c5ef308dc9;35
1;21;1e1b4d1880ead206;21
1;21;1e3a35a767bfd376;2
1;21;1ec299ac72244ffa;4
1;21;20575517df08f8b1;5
1;21;2098f2600f7d9afa;42
1;21;21cc760ee9ff1b78;4
1;21;23b7aa7d0156eeea;59
1;21;23ce1cc3a628ff83;2
1;21;23e35bb5e13d1fcf;2
1;21;23fae3f1f69dddfa;70
1;21;241e3c0b5d48271f;4
1;21;24b2cb1737723e8a;1
1;21;24f4a474b7acc788;3
1;21;2578eff22a77ea42;4
1;21;25af163cde886f41;6
1;21;263b56a28905264e;1
1;21;263f72924b83f561;4
1;21;26a416c853f0e598;1
1;21;26a60558fad2a01c;13
1;21;26aa48f78de7b707;1
1;21;27443b0f793bef2d;8
1;21;2746f4b6f1e2183e;7
1;21;274f1ce0deda795f;99
1;21;277751847f06ad46;2
1;21;27c98e0c67fee9c6;1
1;21;28129de1881e438e;53
1;21;28a9ecabe8303266;2
1;21;29a68d56e43abe15;23
1;21;29b558c1a02b6ebe;6
1;21;2abb2b2a01fa36f2;1
1;21;2afb6a1d9b8d2440;1
1;21;2b470649df69a897;98
1;21;2c20963dd3be48dc;2
1;21;2c3bd99e1aea3fcb;3
1;21;2c84e344fd131a4e;1
1;21;2d1dc69cadf42e8c;1
1;21;2d380175ed4277fb;2
1;21;2d6f2fa3d9fd65b0;16
1;21;2debe6ae3fa8ef6d;123
1;21;2e6b3010077a22bc;53
1;21;2eadb9d8f64572ff;81
1;21;2ec67eb25b3eb4e3;3
1;21;2ed66b45dc347c3a;80
1;21;2ef568511b30202b;2
1;21;2efb3f83444bbb10;14
1;21;305fab5b6c6431f3;8
1;21;310136fe4409c87c;5
1;21;310c5bac13100430;13
1;21;317ea950ce3202f0;3
1;21;31886db5b146394a;64
1;21;31cba454d35eabc5;7
1;21;31d8d28345f265be;3
1;21;325ac71194e6fe59;2
1;21;329b0aefba61c434;2
1;21;32c7ebf4f4190ab9;3
1;21;32e3f2fabff90c49;5
1;21;342e9f8179427d28;3
1;21;345abca9ca155920;5
1;21;357702cea0116769;1
1;21;361516d75566d940;50
1;21;3627005fd38e4201;3
1;21;367c8942f852ac2f;7
1;21;367e0efa16933a7b;1
1;21;36c5aff1e6b9af84;2
1;21;36dd8a1f5da00076;1
1;21;36f33d307ff912d2;1
1;21;37286f185a56d646;1
1;21;37291c50e5ee8664;10
1;21;379300c20ee553e4;31
1;21;37a6454275929d48;1
1;21;385e4e96a7bb1f20;1
1;21;386c78bc3c226d88;14
1;21;3874dc144b2c4b67;8
1;21;38915d36c138253d;1
1;21;38d71e42c85d4b59;1
1;21;390a600ae7dad222;58
1;21;3b57a6c7c13c41e6;9
1;21;3b6c59bbcd98275f;4
1;21;3b7be7b6774b122b;13
1;21;3b9c8d234c9b6b94;5
1;21;3cfbcf80c4f5a871;3
1;21;3dc3a0d7bd9f272c;43
1;21;3dc670e9372f8f1c;5
1;21;3e07674fc224aef6;1
1;21;3e43cf9a0d87aefb;5
1;21;3e7e53dc222a7be6;6
1;21;3fbb34734ed326f4;1
1;21;4064efaeea8f671f;78
1;21;4079cbbbbe9bf4ff;2
1;21;409476fcffd85353;2
1;21;40d1a135c541804e;2
1;21;4156c8ef20df8083;27
1;21;41871467c3c7b96a;3
1;21;41e70789361acb14;6
1;21;42453274fd5765cf;1
1;21;42f1a5c9ac09b75c;1
1;21;43af6a6cff81b90e;2
1;21;43c864ac3e55bdbf;1
1;21;445cf89fa4c94f1e;6
1;21;44b47a5cd2ce68c9;115
1;21;44bf731778fc6c5d;2
1;21;45bf102ab481029e;10
1;21;468eafafeb7f14d5;1
1;21;46c90c25534ab99a;64
1;21;46d436e0a83ebb99;5
1;21;47cf226bda921425;38
1;21;4816d2626f6e4244;1
1;21;48f51a8a374cd4dc;1
1;21;4a6b3ca897b86c10;1
1;21;4a8cdca03a93f78c;3
1;21;4ac3b00a5d5abd4f;12
1;21;4acbf16402546104;42
1;21;4ad5225dd49d7903;2
1;21;4b539521f58a1b6b;5
1;21;4b6f2ddd673db412;24
1;21;4c0865213d634164;1
1;21;4d39a34d54de12fb;6
1;21;4d4771cec829688d;7
1;21;4db8f311f62e237a;53
1;21;4e3ede4a89283b66;3
1;21;4e4561e6c13c4308;1
1;21;4e6ab406af4a842b;14
1;21;4ec7c2e2e2fcc0e3;169
1;21;4f39d1385e334e04;22
1;21;4f844fd3fe6f0768;3
1;21;5078e86de18ccd3f;10
1;21;507be503ccbadd49;4
1;21;50b316a0d09d50fe;8
1;21;512f3c2e85d81bf3;44
1;21;513816d948c24316;1
1;21;51a43407890a197a;1
1;21;51bc3b2595d7d0c8;1
1;21;52968024eb5a8c68;29
1;21;52d91f5de9032b5c;3
1;21;53d332a2192d0870;25
1;21;53e5f5b4b51656aa;4
1;21;53ed8908752b5561;2
1;21;541104d3641295d1;200
1;21;54f0dbb54c2a6cfb;64
1;21;56582b62268c13a8;3
1;21;56779cab91597fda;1
1;21;56f9153a1e45ee40;1
1;21;571206063d7afe56;2
1;21;571321e8c81a9f49;1
1;21;57acdcbe7159c9ec;1
1;21;57b93a3a454e02f7;3
1;21;57ca17982abafc77;6
1;21;57d92ad44de2d8cb;49
1;21;58beb238a84d91ed;22
1;21;5921b73ffa2acb93;9
1;21;59ed69d64871239d;1
1;21;5bc416b12315fec4;29
1;21;5cd8927ea262f452;2
1;21;5ce3b643a2fce2e5;47
1;21;5d165179627b9e52;1
1;21;5e0cfb5cfb7c4deb;4
1;21;5ea2696b91278f1d;3
1;21;5eae29422bb431e6;4
1;21;5ecb2b470050bf34;4
1;21;5eda87bfc02bc16c;3
1;21;5f40384ff889cd46;3
1;21;5fbe33c4d0ff05c0;1
1;21;5ff970297f3ca58a;20
1;21;60e81e56344471a6;2
1;21;613f8d7f81beeff3;153
1;21;617fc087efff5182;14
1;21;61d7f41523f8183f;2
1;21;61fa97c4227a2d73;47
1;21;621f92c7bfd68fd2;4
1;21;62d8702223973455;2
1;21;636ca81ba94c7710;25
1;21;63d737d2b0e002c2;13
1;21;640da10ce5dc3a31;32
1;21;641a3f669400dc3f;69
1;21;642f582cbe13d950;13
1;21;651a058d5d633d0f;2
1;21;651d6571c2eb46c3;10
1;21;65addb47eff56c84;1
1;21;6732f22d15547417;24
1;21;674ca394ac845e91;18
1;21;677aa6c9a057914c;19
1;21;67d09795bf70520e;67
1;21;67d1db753fbd0b79;3
1;21;6848927f2328b2cc;48
1;21;68bb38866290435c;1
1;21;69339be3db147069;8
1;21;6a2d5aa4298d1017;31
1;21;6a2e19aab9740e29;137
1;21;6a3f68002d34a157;5
1;21;6a637710aca04528;29
1;21;6b02c8327bb2f507;13
1;21;6b035865a206ad0e;5
1;21;6b0cc24480e38c38;14
1;21;6b6d66e2dc5c90b7;35
1;21;6b91684aa7dc7101;62
1;21;6be60ad31e801f9d;7
1;21;6bec7f75f6836a6b;2
1;21;6c02d478a91414bc;29
1;21;6c8b6c1664c8c75b;1
1;21;6c9cceeb05433818;68
1;21;6ce9e71a3abb1919;1
1;21;6d0cd1b1739a1b0e;1
1;21;6d304f4597f434ad;1
1;21;6d82a7eb7fd74ea6;9
1;21;6d9549ae46c0c2e5;5
1;21;6e75027d35af4b89;2
1;21;6ee7d0de09d28b9e;3
1;21;6f199f7e703992ed;2
1;21;6f6ef16c18b30149;38
1;21;6fd10d5159a5c917;82
1;21;6ff533dd43e66749;24
1;21;7068b2be0bf09330;4
1;21;70a9bd34956a1534;17
1;21;714ae48496bcc332;1
1;21;7179ea6231b95e1a;47
1;21;720c4f788cc3b0ba;1
1;21;7229fcda2da50078;2
1;21;722a58d81bc8a6d1;3
1;21;7249aaa7b0e0e07b;2
1;21;724a88670b965e5a;64
1;21;7263932d4b8ab305;23
1;21;728196f8630057f0;5
1;21;7287fe5c7d4403bd;30
1;21;73a578c597621dee;1
1;21;73af9158096a6c27;2
1;21;73f9ea19c4c5f934;5
1;21;7461298166b59abb;36
1;21;748821b1d59211cd;14
1;21;74de14f0d012c792;5
1;21;7514c3ee86caf57f;42
1;21;75aa2e1c00ecc682;1
1;21;75b96b13ec7cbbd5;1
1;21;7630c17cb951e013;32
1;21;77a5fd6851636a52;9
1;21;7868818e60fe4e97;34
1;21;78aafeada01a51ab;12
1;21;78d5bb8363b1b653;2
1;21;7909e9fb0ac4b056;44
1;21;790e34b1204eb4a0;4
1;21;7944bbe4cdcde0c1;10
1;21;7947f2851f62f221;52
1;21;797ae65856fb5d6b;1
1;21;79a0fe15e57e8f67;13
1;21;79b14d85f93977e4;27
1;21;7a6d46b34033997d;1
1;21;7ac6da1c1ea9b211;5
1;21;7aedc33ee4ac83d3;6
1;21;7b2f5d75bac4ba28;72
1;21;7b62704f2bd11818;13
1;21;7d01bb936352f91f;2
1;21;7d2684c9d84ed620;3
1;21;7d683f0e24de6d08;1
1;21;7db96b441ba48546;4
1;21;7ddbcc6dbdea6778;1
1;21;7e17b1ecff26cca5;12
1;21;7e69074f34788f2c;81
1;21;7e7e0fcd80e96caa;4
1;21;7e8fbeed731678c7;8
1;21;7ec074160c4649e9;23
1;21;7ed4cc86a72c9316;13
1;21;7f0cc0e4bacef2d8;4
1;21;7f6b780eea93b409;76
1;21;80848968b07d92c9;19
1;21;80c7d26ffcbabaab;10
1;21;80ce837ff676416e;2
1;21;8108b0fe7a5d0f59;1
1;21;81235e5f17c36393;1
1;21;81b4d696dda8aafa;1
1;21;81d5405aa5644e4f;2
1;21;81ffe6cf42304659;1
1;21;820535708cc56c72;27
1;21;82eb2312ad9113f0;10
1;21;830c2db8159cc4f4;1
1;21;8338464bf1ae9ca4;17
1;21;8344f7bed9d41894;11
1;21;8389b3717e0e9195;18
1;21;83b441c671abf049;67
1;21;83eb00760ffd03fa;4
1;21;83ee1f84ae3a4b8d;1
1;21;83fd0dce987f46ea;131
1;21;84c34609c2303eca;2
1;21;8553ca158376058b;3
1;21;8584f4682edbfb74;3
1;21;85a523dfa4436ef0;2
1;21;86069ca54984cec2;1
1;21;8639109257d7a656;91
1;21;866331065c9acfba;1
1;21;868abcb5aaf24ab1;1
1;21;86ad32231bdc5d44;1
1;21;86f7c52ac9beccc7;11
1;21;8725face70e62459;2
1;21;883629064fe052c6;1
1;21;886b4993982926ff;2
1;21;88832a801096a80c;22
1;21;889386c312e02f8a;5
1;21;88d2083e762eb721;1
1;21;88db527f5e87df9e;2
1;21;88e0b7e48eddd6e7;10
1;21;88eaa153d7ad03a3;11
1;21;892b68202a3765b1;31
1;21;89e5b7ac54bb55f3;2
1;21;8a1313c9a61cacb2;2
1;21;8a1ea954f12ba2cc;2
1;21;8a3bc2247b706589;1
1;21;8a3e4fd75e40f25f;1
1;21;8a878c747c4bb9c7;34
1;21;8a96f1f786c83282;14
1;21;8acb05f6f4a80ba3;12
1;21;8b626bd61f01a5ea;28
1;21;8ba6f1b7541f1b1e;11
1;21;8bb2c5ebcdb54493;66
1;21;8d0e34ab2df0fa74;6
1;21;8d41d1071874ad3e;9
1;21;8e1790041fe328d1;54
1;21;8ea3880ce46c719c;15
1;21;8f589348ea437b40;18
1;21;8f8b5b1d83a0a9ce;4
1;21;8fc180d61d059365;16
1;21;90023e59e1016b6a;25
1;21;90b162436d3fff7d;120
1;21;90e01b533621ea56;22
1;21;911411a9cf12c95d;2
1;21;91666291d4b3757e;17
1;21;917129c78420d019;18
1;21;91882e9a93218826;1
1;21;919a8c658da42871;2
1;21;91ddb22e11f8988f;1
1;21;9217e32fdf4b0d24;5
1;21;926ccf463313a954;5
1;21;926d27c14e84f5d0;4
1;21;93276aa32bb7a639;14
1;21;93667eabff8e791c;2
1;21;93aae5855eeb9a0c;5
1;21;942da3b21cde186b;77
1;21;9454535ceb37eba4;176
1;21;9455dd488064433a;3
1;21;949660e77d8669e3;1
1;21;94be0752a9fa25ed;38
1;21;950ebd04f81cf397;7
1;21;951274245f9af3bd;3
1;21;95493bfe8fe9d6df;3
1;21;959eb0657df4d011;1
1;21;965f8d6fc4b5732d;3
1;21;968cbb1ad19d4e55;18
1;21;9694e8428b2bd39e;5
1;21;96e2211cfe087082;51
1;21;970f7a2bc7209651;4
1;21;97243677f83bd758;22
1;21;972e69e6813accb9;1
1;21;97b773652feb2738;33
1;21;97d735e6b86ebf80;3
1;21;97dec8a17f363139;1
1;21;980ed02867549fae;100
1;21;9925b2f98ce3a5bc;1
1;21;99734c072d6d3714;1
1;21;99f7373ee601abeb;2
1;21;9a02b7e36d43e5ba;1
1;21;9a41e2651354e361;6
1;21;9aa87790987b38ae;1
1;21;9afea425734c0d96;25
1;21;9b3306377ecc98ec;1
1;21;9b3d9ba53a56b0a8;9
1;21;9ba11123d0d92fd0;3
1;21;9baf2d430c83f4f6;11
1;21;9be4ff4168d082d4;9
1;21;9c4fb28d12e76c54;1
1;21;9c5930da040e2838;1
1;21;9c686217a5441176;18
1;21;9d23dfcea1155312;2
1;21;9d2739e10948e232;41
1;21;9e503128d0e783ac;1
1;21;9ef8be81bdedcf31;21
1;21;a0113f7277dc3ea1;28
1;21;a0aecf3970f1e4e7;37
1;21;a11425fe7242a3da;1
1;21;a18b451ea267f8e5;1
1;21;a1b073834573b3dd;2
1;21;a2f5a79cc0afe0e9;1
1;21;a33016fcc5fcfcc2;2
1;21;a344776ebf984224;3
1;21;a3723399878ff66d;6
1;21;a4051962ebeb700b;1
1;21;a41ad73708f0aeb6;1
1;21;a43038b1b48ff3cf;2
1;21;a43325d6643074ca;1
1;21;a4489cb381bc47c5;24
1;21;a5157366804610c6;1
1;21;a526833eb1896cdd;1
1;21;a5881627ceddbae0;3
1;21;a5ce6e8819c0acf4;7
1;21;a625fc7b2d1c6435;2
1;21;a7ce65024bd9a1f6;48
1;21;a910b5067485311f;53
1;21;a9f9debdfc379190;1
1;21;aa123109d37c99be;1
1;21;aa88ee1ed20efdba;6
1;21;aac8c7276c0b3235;1
1;21;ab7915fadd7a2529;2
1;21;abdfb88ede2f43cf;2
1;21;ac4baf35da2055f0;53
1;21;ac4c33c4b1b120fa;1
1;21;acb9a180325be185;1
1;21;accca8f385888ed2;1
1;21;ad303f0378fb907c;95
1;21;ad61656e6ef29ce2;1
1;21;ad739c6fa35e693c;3
1;21;adb7bb616c8cc4fb;1
1;21;add1427f8413d2c9;1
1;21;add869e4f4ef41d5;1
1;21;ae7ae45ff494d2d8;17
1;21;ae982cdb7031793c;1
1;21;af8e2d03d4b1779c;2
1;21;af9d2d19e19b311a;2
1;21;afcd0b4d243baf7e;4
1;21;b07ea9afe21d3c58;1
1;21;b0a4bc0e35c6f566;109
1;21;b0d33ed23d931431;16
1;21;b0f9665f3a4fb94a;2
1;21;b1f19397cfa30b91;2
1;21;b28ae973e42fa0be;51
1;21;b2a39508756e29a5;1
1;21;b2a648624a36bf2a;1
1;21;b2b3c8dee2c369d3;3
1;21;b307f546356a4f1f;1
1;21;b31c4cc0c729f6d6;21
1;21;b371e2b80e2a98fe;96
1;21;b3841a1c37d6edeb;3
1;21;b3903b2dd653aedf;1
1;21;b45278d8e3dd712b;86
1;21;b4635bf059c74923;1
1;21;b58f4054f6830ea5;2
1;21;b5e5d49f4fbbc4bb;80
1;21;b6a1bbefd0a69630;5
1;21;b6a3999a39176dc7;1
1;21;b6ab01724d2a0b92;1
1;21;b70d6b31c926f934;3
1;21;b76f795ed9a3d55a;1
1;21;b7e5a8e8bc9f3918;1
1;21;b82435c9954e5406;14
1;21;b8c8cb83111f867c;1
1;21;b8fb4a2edafc08d1;2
1;21;b9a22e5ad3c20243;8
1;21;ba8db89167fcf4c8;1
1;21;ba95f89219b105c9;4
1;21;babd2b4dc6f93ddb;4
1;21;bb35f0912f90f9b9;1
1;21;bb3f10ecc3b6e603;4
1;21;bb5404544ea075dd;20
1;21;bbecdf0910609df5;3
1;21;bc304ae9484313fb;1
1;21;bc6ccad91a69a805;204
1;21;bc719a48c782c9c7;3
1;21;bc72d7fc788144f3;1
1;21;bc8495499e076192;51
1;21;bc9e6ebcc26416ac;2
1;21;bd59d445de2a3907;40
1;21;bd91f42c849a63a1;4
1;21;bf1656c417397789;1
1;21;c01e5d4d1815014b;1
1;21;c0627a358ab89e97;2
1;21;c076261fce437600;3
1;21;c0829c36675b0f23;1
1;21;c0f7558f6ab89495;2
1;21;c1132ace1a4debc0;1
1;21;c1cccf33ef614c74;1
1;21;c1df1281348b627a;1
1;21;c2054dc1aa211f3a;14
1;21;c211c8e569eb86fa;59
1;21;c25166539f059a37;28
1;21;c2a740e027ecf9f0;27
1;21;c2efbbca286cc26e;7
1;21;c46248141abf9a7e;11
1;21;c4665f69350f04a3;11
1;21;c4b054aa91402d01;4
1;21;c4eee887bf7c773d;78
1;21;c4f43251c19c25d3;12
1;21;c546a0c460980455;3
1;21;c577625aa9692420;2
1;21;c5b3ae4d4bd994e0;2
1;21;c5c5dd399bf58afb;1
1;21;c5e0cd5df24c7703;1
1;21;c5e3d72d2c99afcd;3
1;21;c61fa1982529249e;1
1;21;c6536473f0f62a36;2
1;21;c6a1df156845238f;1
1;21;c6b6dcc908ef13d9;3
1;21;c7c44543ff43fbd6;1
1;21;c89fe67fc50bb8d3;9
1;21;c8bcc56cd00c97c1;20
1;21;c98f88b8d4a80c15;2
1;21;ca0b0f5e412a4fc1;12
1;21;ca4e17e19886f6c9;7
1;21;ca703433d70823e6;1
1;21;ca95124a3e1188cc;5
1;21;caa3d3791eebfd4a;1
1;21;cb035b98c322d5ab;1
1;21;cbf7ef875cea347a;2
1;21;ccbdef31d728b7a0;59
1;21;ccf000ef1f9c9e12;23
1;21;cdcfc2b4be543d56;5
1;21;ce76b98e88cc9213;25
1;21;cf4f05ac77929d55;1
1;21;cf5389c8be29a063;20
1;21;cf609e67986115bd;1
1;21;cf8ee24aed57b10a;69
1;21;cfda38f4cc3d1770;2
1;21;cfeb2c94c67447d6;7
1;21;d0aeac1b273c68c0;3
1;21;d14667e9fc01617d;8
1;21;d2321939a65de132;3
1;21;d2a64df916d6c9c9;1
1;21;d36afa5fa6d37e92;48
1;21;d389793c1380ca54;10
1;21;d3d8632554879d59;25
1;21;d49b65dee89fe217;2
1;21;d5dd1cb77e552ae2;45
1;21;d75353007063fd8f;8
1;21;d7cf95f5175f2094;1
1;21;d7d7be58acc02238;15
1;21;d7dd768769f6df34;1
1;21;d8bd4eefabd1ad7e;7
1;21;d8ce6475afb7dcf6;2
1;21;d9036cc795d1f9a5;2
1;21;d94a2d82685a7c00;24
1;21;d950cd6737278eb3;8
1;21;da136e81830381eb;25
1;21;da1b4a442840e93d;2
1;21;dbed0ade35334c47;33
1;21;dcada75f2b241466;14
1;21;dd5aeea380406982;11
1;21;dd60033184ee8e91;10
1;21;ddfee9cf0070303a;43
1;21;df2cc10816de5ad6;57
1;21;df433a35cb74b757;19
1;21;df9c5845db03c756;58
1;21;dfc52c435ad105af;5
1;21;e00ebdc5cf3124de;3
1;21;e01ce17ed728a211;79
1;21;e047b0ce648a1f6a;22
1;21;e07508edddaa6f52;2
1;21;e1a22edc08755d0d;1
1;21;e1a61d4b9cbfe1a9;33
1;21;e219104c062cafc6;1
1;21;e258643339fafa6e;2
1;21;e29ae8546c978f3b;1
1;21;e29bf8a357e9c86c;124
1;21;e311488a19abf099;1
1;21;e36139e53df9cc71;4
1;21;e39b32132e4abc30;1
1;21;e3db6bd3e0efc789;2
1;21;e4397e8aba211996;12
1;21;e45b8f4573ae4b06;50
1;21;e4eb30aa14118ad7;45
1;21;e53f2aa37d158589;4
1;21;e592ad18e7b971bd;75
1;21;e5ed7a5d605494fd;1
1;21;e60c5c007507bcb0;1
1;21;e6424e78018e9d93;1
1;21;e6f915b79c6bdadc;15
1;21;e727f5667ac16a5d;10
1;21;e76e4d3d9462ead9;1
1;21;e78db84af057af55;4
1;21;e7a2379cf2d3d50d;2
1;21;e7c52c7a8a41c2e0;24
1;21;e865f2ccb30a67d1;13
1;21;e8ed1ec493bc6c4e;60
1;21;e8ee4e33c07ac37c;7
1;21;e91efa16f3e8160f;14
1;21;ea54c48e9b944415;12
1;21;ea707efc68ca01bb;61
1;21;eab5896e67ea574d;2
1;21;ead5ec7d062c3ed9;1
1;21;ec1ad9200c79d56f;1
1;21;ed259bf317208df9;3
1;21;ed75ce6d31e57ede;1
1;21;edbc9835e03eabe4;12
1;21;ee14382c997824bf;1
1;21;ee337aaea0b01a5f;21
1;21;eeb6fd22378fb946;11
1;21;eec92f3ca393fb6a;70
1;21;eed993e0a6c9a7ba;1
1;21;eeee2871db617635;90
1;21;ef6eb529420b5ad2;12
1;21;ef8b6a206e146a6e;1
1;21;f0ece52f91ff0b4c;8
1;21;f18bb4db1e793344;1
1;21;f1eb6dbee4eda005;26
1;21;f1ecac0e4f04ed12;4
1;21;f2de7e1d0d4f0637;59
1;21;f401def5696f0c55;43
1;21;f404e12e1eeced27;6
1;21;f41794de5a1e4c29;1
1;21;f49208323f2822b2;1
1;21;f4b13f353bce0b4a;1
1;21;f4feb1a378262805;5
1;21;f58efa07b5f95620;29
1;21;f5d67d3a518321e5;86
1;21;f5f50a52498f72a9;7
1;21;f667f42649663e1a;1
1;21;f774f1d060bc1b68;2
1;21;f7859f2eb2571023;1
1;21;f793d0a59af27931;4
1;21;f804803dd1285ce1;4
1;21;f833327e2e48244f;38
1;21;f8c2ebce2e81081a;1
1;21;f93badce2cd0a36c;36
1;21;fa7248c2a1040346;29
1;21;fa8409033a88af07;3
1;21;fad9ddf21eea402c;17
1;21;fb3a74739fb3599f;5
1;21;fbaa383ce45f269e;90
1;21;fc1fdb7cd7ffa52d;1
1;21;fc7364504e40b1b8;16
1;21;fcfc2c1d07a4fa73;16
1;21;fd482be88a19d112;1
1;21;fd52ba1ac1152aee;34
1;21;fdc9fb4c897dc02d;1
1;21;fddfbab3cf125b4e;1
1;21;fe3bc2ce177c6c0e;1
1;21;fe646c9d9044d6ef;4
1;21;ff6e5442b709ffdf;14
1;21;ff6e5bd1a65183b6;4
1;21;ffe9b577fb1f6481;1
1;22;00543f55232a3ae3;43
1;22;00c7f1009bd6e2e8;2
1;22;00d7dcba8ae751f6;2
1;22;0102074a005f3ef6;1
1;22;01047fc1096c9151;6
1;22;013f37d8edbe8c0f;1
1;22;016937f21a2aa752;69
1;22;01a83fde5ea99d5c;5
1;22;01c074a9828a20fb;36
1;22;01dbc708db12ad96;3
1;22;01ff9aadfb203451;2
