driver_id,order_id,ride_start_time,pickup_weekday,pickup_hour,pickup_lon,pickup_lat,ride_stop_time,dropoff_weekday,dropoff_hour,dropoff_lon,dropoff_lat,reward,done
34e0ccbe10fde61433d2fbfe7c385395,,2016-11-28 08:35:00.000000,1,8,104.02089,30.87457,2016-11-28 08:55:58.000000,1,8,104.041557,30.78657,0,0
34e0ccbe10fde61433d2fbfe7c385395,,2016-11-28 09:27:10.000000,1,9,104.07403,30.6863,2016-11-28 14:50:08.000000,1,14,104.04959,30.67293,0,0
34e0ccbe10fde61433d2fbfe7c385395,,2016-11-28 15:25:52.000000,1,15,103.95577,30.57033,2016-11-28 17:06:58.000000,1,17,104.07727,30.63417,0,0
34e0ccbe10fde61433d2fbfe7c385395,,2016-11-28 17:24:34.000000,1,17,104.08938,30.66901,2016-11-28 17:20:38.000000,1,17,104.09662,30.66274,0,0
34e0ccbe10fde61433d2fbfe7c385395,,2016-11-28 17:38:06.000000,1,17,104.09543,30.71221,2016-11-28 17:47:04.000000,1,17,104.098145,30.711355,0,0
34e0ccbe10fde61433d2fbfe7c385395,,2016-11-28 18:13:25.000000,1,18,104.01598,30.72419,2016-11-28 19:19:42.000000,1,19,103.928474,30.742155,0,0
34e0ccbe10fde61433d2fbfe7c385395,,2016-11-28 19:46:40.000000,1,19,104.06012,30.72226,2016-11-28 20:02:10.000000,1,20,104.072833,30.68497,0,0
34e0ccbe10fde61433d2fbfe7c385395,,2016-11-28 20:14:07.000000,1,20,104.08666,30.75438,2016-11-28 21:06:47.000000,1,21,104.10835,30.66155,0,0
34e0ccbe10fde61433d2fbfe7c385395,,2016-11-28 21:23:59.000000,1,21,104.06996,30.6529,2016-11-28 22:17:18.000000,1,22,104.12754,30.61951,0,0
34e0d43fc72cced1da5b836f7ec7913a,2289359870ca93eef0f185413820d037,2016-11-30 14:18:46.000000,3,14,103.956398,30.68651,2016-11-30 14:57:10.000000,3,14,104.04727,30.6627,5.35,0
34e0d43fc72cced1da5b836f7ec7913a,6bf0c1f339069dffece25220338649c2,2016-11-30 17:42:27.000000,3,17,104.137892,30.595554,2016-11-30 18:12:52.000000,3,18,104.08037,30.65462,5.55,1
34e0d43fc72cced1da5b836f7ec7913a,,2016-11-30 14:57:10.000000,3,14,104.04727,30.6627,2016-11-30 17:42:27.000000,3,17,104.137892,30.595554,0,0
34e0d7d1267152016f899f3d358e8ce4,90656456599f2034c829c51ab79c3813,2016-11-08 09:33:31.000000,2,9,104.127769,30.636087,2016-11-08 10:04:04.000000,2,10,104.03699,30.66262,5.76,1
34e0d7d1267152016f899f3d358e8ce4,d44d947a2b1c89b3ecb4ba8ba15f59b7,2016-11-08 07:17:59.000000,2,7,104.08976,30.68685,2016-11-08 07:49:33.000000,2,7,104.06387,30.5882,6.01,0
34e0d7d1267152016f899f3d358e8ce4,dbbfb5930d59489856cef86480bb1f1f,2016-11-08 07:02:36.000000,2,7,104.09904,30.64838,2016-11-08 07:12:43.000000,2,7,104.08511,30.68237,2.5,0
34e0d7d1267152016f899f3d358e8ce4,,2016-11-08 07:12:43.000000,2,7,104.08511,30.68237,2016-11-08 07:17:59.000000,2,7,104.08976,30.68685,0,0
34e0d7d1267152016f899f3d358e8ce4,,2016-11-08 07:49:33.000000,2,7,104.06387,30.5882,2016-11-08 09:33:31.000000,2,9,104.127769,30.636087,0,0
34e0db57199c60f8a14a4de4794977e8,a0e18cb1e334a7fe517792dc319c30a2,2016-11-01 22:49:39.000000,2,22,104.12178,30.64815,2016-11-01 23:20:45.000000,2,23,104.03344,30.69058,6.62,1
34e0db57199c60f8a14a4de4794977e8,a644a67f1b5b96b803a313f1752a24fa,2016-11-01 20:11:24.000000,2,20,104.067741,30.707123,2016-11-01 20:39:29.000000,2,20,104.15764,30.64856,7.11,0
34e0db57199c60f8a14a4de4794977e8,,2016-11-01 20:39:29.000000,2,20,104.15764,30.64856,2016-11-01 22:49:39.000000,2,22,104.12178,30.64815,0,0
34e0dfcfec99cdf1358fbf083e6ac76a,0a5bd0da145e7ae6a9fc8fc2dee99f98,2016-11-10 08:37:58.000000,4,8,104.104273,30.667045,2016-11-10 08:53:17.000000,4,8,104.11582,30.61838,3.61,1
34e0dfcfec99cdf1358fbf083e6ac76a,45587861d177789839755132e12ad379,2016-11-10 06:11:21.000000,4,6,104.08174,30.67987,2016-11-10 06:29:47.000000,4,6,104.16288,30.6696,5.95,0
34e0dfcfec99cdf1358fbf083e6ac76a,8b6280c3316aa78a7cd1bb396130ad04,2016-11-10 05:49:38.000000,4,5,104.03341,30.68015,2016-11-10 06:03:25.000000,4,6,104.07841,30.68814,3.33,0
34e0dfcfec99cdf1358fbf083e6ac76a,b7640e753a469108038ee5b12b794fd9,2016-11-10 08:03:20.000000,4,8,104.04172,30.649,2016-11-10 08:24:18.000000,4,8,104.09106,30.66757,3.82,0
34e0dfcfec99cdf1358fbf083e6ac76a,,2016-11-10 06:03:25.000000,4,6,104.07841,30.68814,2016-11-10 06:11:21.000000,4,6,104.08174,30.67987,0,0
34e0dfcfec99cdf1358fbf083e6ac76a,,2016-11-10 06:29:47.000000,4,6,104.16288,30.6696,2016-11-10 08:03:20.000000,4,8,104.04172,30.649,0,0
34e0dfcfec99cdf1358fbf083e6ac76a,,2016-11-10 08:24:18.000000,4,8,104.09106,30.66757,2016-11-10 08:37:58.000000,4,8,104.104273,30.667045,0,0
34e102a84be4b7d3cdeab357d126e667,03480476992d6667a359e974f8776405,2016-11-02 22:38:31.000000,3,22,104.11077,30.65723,2016-11-02 22:55:11.000000,3,22,104.1642,30.69636,3.48,1
34e102a84be4b7d3cdeab357d126e667,3c8f449c163f7fa5aca8a1d57ae33191,2016-11-02 21:36:27.000000,3,21,104.064552,30.670252,2016-11-02 21:53:00.000000,3,21,104.11904,30.66091,2.88,0
34e102a84be4b7d3cdeab357d126e667,,2016-11-02 21:53:00.000000,3,21,104.11904,30.66091,2016-11-02 22:38:31.000000,3,22,104.11077,30.65723,0,0
34e10ff84847a0d36c7497c82881c462,095304ec4e317bc078eed4b3e5dc16c8,2016-11-19 12:50:14.000000,6,12,104.07757,30.65934,2016-11-19 13:07:58.000000,6,13,104.06561,30.61682,2.78,0
34e10ff84847a0d36c7497c82881c462,87585e3e1afbdda5f45854854bc26a11,2016-11-19 13:32:47.000000,6,13,104.08084,30.60866,2016-11-19 13:49:54.000000,6,13,104.0733,30.65504,2.82,0
34e10ff84847a0d36c7497c82881c462,a0b8d9a2ff21598d05cd3e00e1191246,2016-11-19 14:11:04.000000,6,14,104.067062,30.626064,2016-11-19 14:50:10.000000,6,14,104.04152,30.70166,5.89,1
34e10ff84847a0d36c7497c82881c462,,2016-11-19 13:07:58.000000,6,13,104.06561,30.61682,2016-11-19 13:32:47.000000,6,13,104.08084,30.60866,0,0
34e10ff84847a0d36c7497c82881c462,,2016-11-19 13:49:54.000000,6,13,104.0733,30.65504,2016-11-19 14:11:04.000000,6,14,104.067062,30.626064,0,0
34e114ec82271bdd08ec4801279f4779,13f94145e2a9504429ae789a4454122d,2016-11-19 00:21:04.000000,6,0,104.081769,30.626819,2016-11-19 00:42:26.000000,6,0,104.02409,30.66487,5.41,1
34e1172343c6c65ad39d281cb49bffb1,311803d592932431fcfdfb99af649732,2016-11-27 23:14:44.000000,7,23,104.08392,30.6354,2016-11-27 23:33:01.000000,7,23,104.15412,30.65069,4.86,1
34e11e444fd8849e2437f425a97d50c8,0f6928aa2f748d35efa194b9e0c81aab,2016-11-02 19:16:32.000000,3,19,104.069641,30.743408,2016-11-02 19:55:35.000000,3,19,104.02728,30.62324,8.6,1
34e11e444fd8849e2437f425a97d50c8,877f96d574ed3b19a3df54f0766776fa,2016-11-02 09:44:42.000000,3,9,104.015259,30.639091,2016-11-02 10:12:15.000000,3,10,104.05963,30.66974,3.63,0
34e11e444fd8849e2437f425a97d50c8,,2016-11-02 10:12:15.000000,3,10,104.05963,30.66974,2016-11-02 19:16:32.000000,3,19,104.069641,30.743408,0,0
34e1204a6fd83ba1f151d1572926058f,097b84cf47f4e70131eee5fe3f4225bf,2016-11-25 11:47:55.000000,5,11,104.04308,30.67913,2016-11-25 12:03:16.000000,5,12,104.01574,30.69214,1.94,0
34e1204a6fd83ba1f151d1572926058f,12047415658173623556fb6a2213faa0,2016-11-25 10:31:53.000000,5,10,104.134209,30.624726,2016-11-25 11:04:56.000000,5,11,104.04099,30.72244,9.32,0
34e1204a6fd83ba1f151d1572926058f,2df3047615982d7ff8e72c12b4df79e2,2016-11-25 16:13:10.000000,5,16,103.996246,30.650238,2016-11-25 16:43:18.000000,5,16,104.07107,30.66407,4.9,0
34e1204a6fd83ba1f151d1572926058f,33b14689c112b148d6d8c9dde10ef3d2,2016-11-25 13:21:48.000000,5,13,104.02678,30.72436,2016-11-25 13:58:19.000000,5,13,104.0697,30.64689,6.03,0
34e1204a6fd83ba1f151d1572926058f,38ae4c5fbae1ccd8fc68d0053106419c,2016-11-25 14:49:06.000000,5,14,104.07665,30.62378,2016-11-25 15:10:16.000000,5,15,104.09405,30.68946,4.28,0
34e1204a6fd83ba1f151d1572926058f,78e8ea908bb56124001232b5f5de678d,2016-11-25 17:08:37.000000,5,17,104.05121,30.68416,2016-11-25 17:31:03.000000,5,17,104.00979,30.69557,3.17,1
34e1204a6fd83ba1f151d1572926058f,a132003d49df61d2c96daf4f2ffd4fe9,2016-11-25 11:21:48.000000,5,11,104.025368,30.72847,2016-11-25 11:40:23.000000,5,11,104.04154,30.67826,3.14,0
34e1204a6fd83ba1f151d1572926058f,ba2fe21122bec099390206be301ac2c2,2016-11-25 15:17:06.000000,5,15,104.089149,30.693157,2016-11-25 15:40:57.000000,5,15,104.05207,30.67734,2.84,0
34e1204a6fd83ba1f151d1572926058f,dc0ef4610d56f09d855951a4d0a1b03a,2016-11-25 16:45:08.000000,5,16,104.072647,30.664095,2016-11-25 17:05:33.000000,5,17,104.04862,30.68345,2.62,0
34e1204a6fd83ba1f151d1572926058f,f10c5550523f16807ccb503f471443d6,2016-11-25 15:46:12.000000,5,15,104.04948,30.67747,2016-11-25 16:10:35.000000,5,16,103.99756,30.64925,3.72,0
34e1204a6fd83ba1f151d1572926058f,,2016-11-25 11:04:56.000000,5,11,104.04099,30.72244,2016-11-25 11:21:48.000000,5,11,104.025368,30.72847,0,0
34e1204a6fd83ba1f151d1572926058f,,2016-11-25 11:40:23.000000,5,11,104.04154,30.67826,2016-11-25 11:47:55.000000,5,11,104.04308,30.67913,0,0
34e1204a6fd83ba1f151d1572926058f,,2016-11-25 12:03:16.000000,5,12,104.01574,30.69214,2016-11-25 13:21:48.000000,5,13,104.02678,30.72436,0,0
34e1204a6fd83ba1f151d1572926058f,,2016-11-25 13:58:19.000000,5,13,104.0697,30.64689,2016-11-25 14:49:06.000000,5,14,104.07665,30.62378,0,0
34e1204a6fd83ba1f151d1572926058f,,2016-11-25 15:10:16.000000,5,15,104.09405,30.68946,2016-11-25 15:17:06.000000,5,15,104.089149,30.693157,0,0
34e1204a6fd83ba1f151d1572926058f,,2016-11-25 15:40:57.000000,5,15,104.05207,30.67734,2016-11-25 15:46:12.000000,5,15,104.04948,30.67747,0,0
34e1204a6fd83ba1f151d1572926058f,,2016-11-25 16:10:35.000000,5,16,103.99756,30.64925,2016-11-25 16:13:10.000000,5,16,103.996246,30.650238,0,0
34e1204a6fd83ba1f151d1572926058f,,2016-11-25 16:43:18.000000,5,16,104.07107,30.66407,2016-11-25 16:45:08.000000,5,16,104.072647,30.664095,0,0
34e1204a6fd83ba1f151d1572926058f,,2016-11-25 17:05:33.000000,5,17,104.04862,30.68345,2016-11-25 17:08:37.000000,5,17,104.05121,30.68416,0,0
34e12144c4d1d82d13df2ab45e3778cd,0b7626745051a7a844c1a39716becfa9,2016-11-27 04:22:00.000000,7,4,104.08067,30.65886,2016-11-27 04:50:40.000000,7,4,103.95682,30.57135,10.68,0
34e12144c4d1d82d13df2ab45e3778cd,55f870da32beaa4efaf33c89b4350057,2016-11-27 15:46:29.000000,7,15,104.1027,30.71233,2016-11-27 16:27:11.000000,7,16,104.194997,30.791594,7.44,1
34e12144c4d1d82d13df2ab45e3778cd,ea328f53a67966323774271cf81de6fe,2016-11-27 14:40:11.000000,7,14,104.124188,30.642633,2016-11-27 15:03:08.000000,7,15,104.08063,30.66764,3.45,0
34e12144c4d1d82d13df2ab45e3778cd,f1f8be8f5aa0a9cb5f1df7699d8d5b1d,2016-11-27 15:24:09.000000,7,15,104.07925,30.66719,2016-11-27 15:41:06.000000,7,15,104.09796,30.704563,2.68,0
34e12144c4d1d82d13df2ab45e3778cd,,2016-11-27 04:50:40.000000,7,4,103.95682,30.57135,2016-11-27 14:40:11.000000,7,14,104.124188,30.642633,0,0
34e12144c4d1d82d13df2ab45e3778cd,,2016-11-27 15:03:08.000000,7,15,104.08063,30.66764,2016-11-27 15:24:09.000000,7,15,104.07925,30.66719,0,0
34e12144c4d1d82d13df2ab45e3778cd,,2016-11-27 15:41:06.000000,7,15,104.09796,30.704563,2016-11-27 15:46:29.000000,7,15,104.1027,30.71233,0,0
34e12b0964d777f0f916030b77014b20,55fae241e76401ed85f8f677b11d1557,2016-11-18 10:58:35.000000,5,10,104.113335,30.670736,2016-11-18 11:15:40.000000,5,11,104.07223,30.65355,2.61,0
34e12b0964d777f0f916030b77014b20,ad696940defb19317f5d777deff17399,2016-11-18 10:10:34.000000,5,10,104.067171,30.631482,2016-11-18 10:37:12.000000,5,10,104.12261,30.68162,4.53,0
34e12b0964d777f0f916030b77014b20,c5e357c45505d12c23ef6805711a156a,2016-11-18 16:46:53.000000,5,16,104.0744,30.633,2016-11-18 17:13:21.000000,5,17,104.08102,30.68806,4.02,1
34e12b0964d777f0f916030b77014b20,fc6f11a4e39133879cfcc0ae0c489b23,2016-11-18 10:43:10.000000,5,10,104.13497,30.67949,2016-11-18 10:52:27.000000,5,10,104.11136,30.67522,1.86,0
34e12b0964d777f0f916030b77014b20,,2016-11-18 10:37:12.000000,5,10,104.12261,30.68162,2016-11-18 10:43:10.000000,5,10,104.13497,30.67949,0,0
34e12b0964d777f0f916030b77014b20,,2016-11-18 10:52:27.000000,5,10,104.11136,30.67522,2016-11-18 10:58:35.000000,5,10,104.113335,30.670736,0,0
34e12b0964d777f0f916030b77014b20,,2016-11-18 11:15:40.000000,5,11,104.07223,30.65355,2016-11-18 16:46:53.000000,5,16,104.0744,30.633,0,0
34e14f29e2ada8f62d0e7dedf28a0843,05563c70b43686bad92f7da51bd4c9de,2016-11-12 16:27:08.000000,6,16,104.088905,30.680151,2016-11-12 16:40:04.000000,6,16,104.075698,30.695897,1.91,0
34e14f29e2ada8f62d0e7dedf28a0843,262442f8ba3174e1177d255d3cd7d863,2016-11-12 17:22:44.000000,6,17,104.145954,30.731786,2016-11-12 17:54:55.000000,6,17,104.0846,30.65127,6.52,1
34e14f29e2ada8f62d0e7dedf28a0843,a6210c6bb108068cac3fcbe738c1935a,2016-11-12 16:46:25.000000,6,16,104.072632,30.696281,2016-11-12 17:09:44.000000,6,17,104.11455,30.7237,3.71,0
34e14f29e2ada8f62d0e7dedf28a0843,b589dd48d63532c7725d1475aa8e5a16,2016-11-12 15:45:05.000000,6,15,104.054375,30.615017,2016-11-12 16:23:35.000000,6,16,104.09581,30.67929,5.47,0
34e14f29e2ada8f62d0e7dedf28a0843,,2016-11-12 16:23:35.000000,6,16,104.09581,30.67929,2016-11-12 16:27:08.000000,6,16,104.088905,30.680151,0,0
34e14f29e2ada8f62d0e7dedf28a0843,,2016-11-12 16:40:04.000000,6,16,104.075698,30.695897,2016-11-12 16:46:25.000000,6,16,104.072632,30.696281,0,0
34e14f29e2ada8f62d0e7dedf28a0843,,2016-11-12 17:09:44.000000,6,17,104.11455,30.7237,2016-11-12 17:22:44.000000,6,17,104.145954,30.731786,0,0
34e1517fc835e8a3db4ff6637d271993,43a671401e83a3bc56d5edc86c8367a2,2016-11-21 16:01:09.000000,1,16,104.02942,30.64969,2016-11-21 16:26:05.000000,1,16,104.07361,30.68931,4.02,0
34e1517fc835e8a3db4ff6637d271993,be1647fe1d6ec6738c53526f62b39cc6,2016-11-21 14:58:17.000000,1,14,104.12574,30.67109,2016-11-21 15:26:25.000000,1,15,104.04077,30.65152,5.2,0
34e1517fc835e8a3db4ff6637d271993,e2ea426bdee41f93658e4b418a73edb2,2016-11-21 14:34:53.000000,1,14,104.10154,30.65903,2016-11-21 14:52:15.000000,1,14,104.14424,30.67282,2.59,0
34e1517fc835e8a3db4ff6637d271993,eb93ea032b44008db40100a0d55234d4,2016-11-21 14:05:11.000000,1,14,104.07077,30.61199,2016-11-21 14:30:26.000000,1,14,104.10592,30.66129,3.84,0
34e1517fc835e8a3db4ff6637d271993,f9a4f69c33ba68e62937c99e7e62adc8,2016-11-21 16:38:24.000000,1,16,104.07029,30.67562,2016-11-21 17:04:45.000000,1,17,103.99093,30.71547,4.67,1
34e1517fc835e8a3db4ff6637d271993,,2016-11-21 14:30:26.000000,1,14,104.10592,30.66129,2016-11-21 14:34:53.000000,1,14,104.10154,30.65903,0,0
34e1517fc835e8a3db4ff6637d271993,,2016-11-21 14:52:15.000000,1,14,104.14424,30.67282,2016-11-21 14:58:17.000000,1,14,104.12574,30.67109,0,0
34e1517fc835e8a3db4ff6637d271993,,2016-11-21 15:26:25.000000,1,15,104.04077,30.65152,2016-11-21 16:01:09.000000,1,16,104.02942,30.64969,0,0
34e1517fc835e8a3db4ff6637d271993,,2016-11-21 16:26:05.000000,1,16,104.07361,30.68931,2016-11-21 16:38:24.000000,1,16,104.07029,30.67562,0,0
34e155fdb888c10f49e8c850976b5079,0d20effb84a715bdcca7ef126a48ac68,2016-11-02 08:26:10.000000,3,8,104.09271,30.68143,2016-11-02 08:40:41.000000,3,8,104.07107,30.66407,2.02,1
34e155fdb888c10f49e8c850976b5079,8e5eb1fb7cd4e2ff32906bc8a6ebeb33,2016-11-02 07:54:34.000000,3,7,104.12446,30.6449,2016-11-02 08:21:43.000000,3,8,104.0888,30.68299,3.73,0
34e155fdb888c10f49e8c850976b5079,ca625231cd58d05e979060973a171544,2016-11-02 07:34:43.000000,3,7,104.10883,30.65725,2016-11-02 07:45:02.000000,3,7,104.13123,30.66001,1.89,0
34e155fdb888c10f49e8c850976b5079,dc88b704933def7c172bbbd072749850,2016-11-02 06:48:24.000000,3,6,104.08641,30.75455,2016-11-02 07:06:34.000000,3,7,104.07325,30.69418,4.47,0
34e155fdb888c10f49e8c850976b5079,f79f711816a81c04ffd2fbf954ce3b30,2016-11-02 07:12:52.000000,3,7,104.079536,30.694298,2016-11-02 07:28:01.000000,3,7,104.10631,30.65612,2.66,0
34e155fdb888c10f49e8c850976b5079,,2016-11-02 07:06:34.000000,3,7,104.07325,30.69418,2016-11-02 07:12:52.000000,3,7,104.079536,30.694298,0,0
34e155fdb888c10f49e8c850976b5079,,2016-11-02 07:28:01.000000,3,7,104.10631,30.65612,2016-11-02 07:34:43.000000,3,7,104.10883,30.65725,0,0
34e155fdb888c10f49e8c850976b5079,,2016-11-02 07:45:02.000000,3,7,104.13123,30.66001,2016-11-02 07:54:34.000000,3,7,104.12446,30.6449,0,0
34e155fdb888c10f49e8c850976b5079,,2016-11-02 08:21:43.000000,3,8,104.0888,30.68299,2016-11-02 08:26:10.000000,3,8,104.09271,30.68143,0,0
34e15d124a51bfcbcc2942b1432c4e35,ba501a02e197450850e6985f858bd3b6,2016-11-09 21:39:33.000000,3,21,104.11559,30.65256,2016-11-09 21:46:03.000000,3,21,104.13622,30.66377,1.87,1
34e15d124a51bfcbcc2942b1432c4e35,cf7656b68c261e13d41e3a9ec0c296c5,2016-11-09 19:34:03.000000,3,19,104.103256,30.708719,2016-11-09 19:48:35.000000,3,19,104.003709,30.702664,4.27,0
34e15d124a51bfcbcc2942b1432c4e35,,2016-11-09 19:48:35.000000,3,19,104.003709,30.702664,2016-11-09 21:39:33.000000,3,21,104.11559,30.65256,0,0
34e1641301443d6026a8714bad55a157,7d586717c10ff9b02caef035c88905c6,2016-11-25 04:01:28.000000,5,4,104.095451,30.662074,2016-11-25 04:32:32.000000,5,4,104.00091,30.63497,8.19,1
34e1641301443d6026a8714bad55a157,f3e5753c26b57a24c551716c3b7ee5e7,2016-11-25 02:34:06.000000,5,2,104.06159,30.64928,2016-11-25 02:50:46.000000,5,2,104.06963,30.71814,5.52,0
34e1641301443d6026a8714bad55a157,,2016-11-25 02:50:46.000000,5,2,104.06963,30.71814,2016-11-25 04:01:28.000000,5,4,104.095451,30.662074,0,0
34e17053f9dd6c1362c1490535ed600e,236175872fc0a4c7582926051882c4ac,2016-11-08 18:10:01.000000,2,18,104.08209,30.65637,2016-11-08 18:32:20.000000,2,18,104.08772,30.63832,2.64,0
34e17053f9dd6c1362c1490535ed600e,2dec9c1d6843468ba6b6966b56487d0e,2016-11-08 12:49:46.000000,2,12,104.08056,30.67892,2016-11-08 13:34:54.000000,2,13,103.96161,30.67311,6.42,0
34e17053f9dd6c1362c1490535ed600e,6823c53d07ab983ecc2fd9429676a3b2,2016-11-08 18:36:09.000000,2,18,104.086601,30.637121,2016-11-08 18:54:52.000000,2,18,104.07938,30.65806,1.89,0
34e17053f9dd6c1362c1490535ed600e,72243428d50fdf5075e2a071cc7131de,2016-11-08 11:01:18.000000,2,11,104.097316,30.67985,2016-11-08 11:07:19.000000,2,11,104.10935,30.70102,1.83,0
34e17053f9dd6c1362c1490535ed600e,88eff5231e46628950e33c4aed12772d,2016-11-08 11:56:50.000000,2,11,104.095488,30.661502,2016-11-08 12:17:04.000000,2,12,104.12242,30.6813,2.46,0
34e17053f9dd6c1362c1490535ed600e,8eddac42b5e4563497968124457c4e5f,2016-11-08 17:50:35.000000,2,17,104.07897,30.63784,2016-11-08 18:03:22.000000,2,18,104.08037,30.65462,1.97,0
34e17053f9dd6c1362c1490535ed600e,98beb2c74e58d1030d2e8a20fec04f12,2016-11-08 12:24:56.000000,2,12,104.12776,30.67586,2016-11-08 12:41:22.000000,2,12,104.09581,30.67929,2.11,0
34e17053f9dd6c1362c1490535ed600e,a612800f05081f2f385fb0000fdc450b,2016-11-08 10:18:50.000000,2,10,104.0115,30.6507,2016-11-08 10:43:56.000000,2,10,104.09804,30.68347,5.73,0
34e17053f9dd6c1362c1490535ed600e,da1bd797b9553a64a52655bc19898a04,2016-11-08 19:08:20.000000,2,19,104.0644,30.658091,2016-11-08 19:27:20.000000,2,19,104.03897,30.62375,2.74,1
34e17053f9dd6c1362c1490535ed600e,e319e4055f192a555df3e4368fa3753c,2016-11-08 11:20:39.000000,2,11,104.11294,30.70253,2016-11-08 11:23:53.000000,2,11,104.1146,30.71333,1.86,0
34e17053f9dd6c1362c1490535ed600e,ed8d3f0397e45e6f1380baf112c35256,2016-11-08 11:29:21.000000,2,11,104.11419,30.71119,2016-11-08 11:49:43.000000,2,11,104.10182,30.65709,3.85,0
34e17053f9dd6c1362c1490535ed600e,f5b3e32a637210b75447c2efbf929eae,2016-11-08 12:35:26.000000,2,12,104.10563,30.68544,2016-11-08 12:56:54.000000,2,12,104.07402,30.66911,2.71,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 10:43:56.000000,2,10,104.09804,30.68347,2016-11-08 11:01:18.000000,2,11,104.097316,30.67985,0,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 11:07:19.000000,2,11,104.10935,30.70102,2016-11-08 11:20:39.000000,2,11,104.11294,30.70253,0,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 11:23:53.000000,2,11,104.1146,30.71333,2016-11-08 11:29:21.000000,2,11,104.11419,30.71119,0,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 11:49:43.000000,2,11,104.10182,30.65709,2016-11-08 11:56:50.000000,2,11,104.095488,30.661502,0,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 12:17:04.000000,2,12,104.12242,30.6813,2016-11-08 12:24:56.000000,2,12,104.12776,30.67586,0,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 12:41:22.000000,2,12,104.09581,30.67929,2016-11-08 12:35:26.000000,2,12,104.10563,30.68544,0,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 12:56:54.000000,2,12,104.07402,30.66911,2016-11-08 12:49:46.000000,2,12,104.08056,30.67892,0,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 13:34:54.000000,2,13,103.96161,30.67311,2016-11-08 17:50:35.000000,2,17,104.07897,30.63784,0,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 18:03:22.000000,2,18,104.08037,30.65462,2016-11-08 18:10:01.000000,2,18,104.08209,30.65637,0,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 18:32:20.000000,2,18,104.08772,30.63832,2016-11-08 18:36:09.000000,2,18,104.086601,30.637121,0,0
34e17053f9dd6c1362c1490535ed600e,,2016-11-08 18:54:52.000000,2,18,104.07938,30.65806,2016-11-08 19:08:20.000000,2,19,104.0644,30.658091,0,0
34e173180b742c4231b42437ecb8d30c,744d1b143d7fae824db459556558dc36,2016-11-24 22:05:18.000000,4,22,104.12983,30.65931,2016-11-24 22:46:05.000000,4,22,104.10188,30.70004,4.03,0
34e173180b742c4231b42437ecb8d30c,787ef7b381180336da6f727461a2cf77,2016-11-24 21:32:27.000000,4,21,103.98709,30.57862,2016-11-24 22:01:52.000000,4,22,104.12756,30.65715,8.24,0
34e173180b742c4231b42437ecb8d30c,a883fcdb2a0eee684773658b322ab131,2016-11-24 22:35:18.000000,4,22,104.093726,30.659461,2016-11-24 22:49:54.000000,4,22,104.09296,30.70022,2.66,1
34e173180b742c4231b42437ecb8d30c,b5fa26dcfc0ffba1ca16e853a8264f08,2016-11-24 22:14:44.000000,4,22,104.116432,30.650127,2016-11-24 23:06:29.000000,4,23,104.04681,30.71692,6.16,0
34e173180b742c4231b42437ecb8d30c,,2016-11-24 22:01:52.000000,4,22,104.12756,30.65715,2016-11-24 22:05:18.000000,4,22,104.12983,30.65931,0,0
34e173180b742c4231b42437ecb8d30c,,2016-11-24 22:46:05.000000,4,22,104.10188,30.70004,2016-11-24 22:14:44.000000,4,22,104.116432,30.650127,0,0
34e173180b742c4231b42437ecb8d30c,,2016-11-24 23:06:29.000000,4,23,104.04681,30.71692,2016-11-24 22:35:18.000000,4,22,104.093726,30.659461,0,0
34e1852dfe2d183fd0f08b4441c894ab,1de38ed3c88184bfcb1ebd1a95d73c55,2016-11-27 17:40:25.000000,7,17,104.04871,30.65351,2016-11-27 17:55:08.000000,7,17,104.01322,30.67149,2.41,0
34e1852dfe2d183fd0f08b4441c894ab,31f9f5904bda8b6aa6d6b13231f2ce06,2016-11-27 20:33:29.000000,7,20,104.09074,30.66529,2016-11-27 20:38:58.000000,7,20,104.09418,30.66101,1.79,0
34e1852dfe2d183fd0f08b4441c894ab,3885f2f7b12f97e684a18698675c3122,2016-11-27 17:21:47.000000,7,17,104.07333,30.64665,2016-11-27 17:33:06.000000,7,17,104.051671,30.65708,1.92,0
34e1852dfe2d183fd0f08b4441c894ab,b1b1243424b41c5ea2e0f5e5ff8bf3ca,2016-11-27 20:17:50.000000,7,20,104.077425,30.616715,2016-11-27 20:30:16.000000,7,20,104.08968,30.6634,2.82,0
34e1852dfe2d183fd0f08b4441c894ab,c67f139601e25d278bd28d839ff5bc6b,2016-11-27 20:50:03.000000,7,20,104.08492,30.66594,2016-11-27 21:22:37.000000,7,21,104.05105,30.6124,4.48,1
34e1852dfe2d183fd0f08b4441c894ab,,2016-11-27 17:33:06.000000,7,17,104.051671,30.65708,2016-11-27 17:40:25.000000,7,17,104.04871,30.65351,0,0
